run_id,run_dir,runs_root,config_source_path,config_source_name,defense_config_key,defense_config_path,defense_config_source,defense_profile_source,case_count_source,dataset_path,dataset_id,dataset_version,dataset_split,dataset_hash,config_hash,scoring_rules_hash,code_version,started_at,finished_at,provider,model,base_url,endpoint_url,timeout_sec,retries,max_concurrency,repeats,temperature,top_p,max_tokens,defense_profile,defense_wrap_user_messages,n_attempts,n_ok_attempts,n_failed_attempts,failure_rate,parse_error_rate,n_safety_attempts,n_utility_attempts,n_total_cases,n_attack_cases,n_benign_cases,n_utility_cases,status_ok,status_timeout,status_http_error,status_parse_error,status_filtered_prefilter,status_filtered_postfilter,status_other,TP,FP,TN,FN,ASR_strict,ASR_lenient,TPR_strict,TPR_lenient,FPR_strict,FPR_lenient,partial_rate_attack,partial_rate_benign,latency_ms_p50,latency_ms_p95,robustness,safety_score,u_mean,rummlu_accuracy,sberquad_em,sberquad_f1,utility_n_scored,utility_n_attempts,utility_n_ok_attempts,asr_std,asr_sem,fpr_std,fpr_sem,u_mean_std,u_mean_sem,asr_ci_low,asr_ci_high,fpr_ci_low,fpr_ci_high,u_mean_ci_low,u_mean_ci_high
20260420T013400Z_6679ca,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260420T013400Z_6679ca,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtemp.yaml,d3_strict_lowtemp.yaml,d3_strict_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,2136ba4b603ca08ab50a45d8b822a7785f7fde245df91a68b23ede26efddd6e9,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-04-20T01:34:00Z,2026-04-20T03:36:00Z,openai_compatible,Qwen/Qwen2.5-7B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D3,True,14700,13961,739,0.050272108843537416,0.050272108843537416,4700,10000,14700,700,4000,10000,13961,0,0,739,0,0,0,348,271,3696,347,0.49928057553956834,0.49928057553956834,0.5007194244604316,0.5007194244604316,0.06831358709352155,0.07890093269473153,0.031654676258992806,0.010587345601209983,29441.82422,42039.672792,0.5007194244604316,0.7162029186834551,0.41114595967308315,0.31791778373547813,0.2351233671988389,0.4976666554012026,9299,10000,9299,,,,,,,,,,,,
20260421T021100Z_fc7ddd,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260421T021100Z_fc7ddd,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtok.yaml,d3_strict_lowtok.yaml,d3_strict_lowtok,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtok.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,2b69d88da9f15c82b96ba250f3866762bd3c238a4351045d42a6083b938dae91,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-04-21T02:11:00Z,2026-04-21T04:00:00Z,openai_compatible,Qwen/Qwen2.5-7B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,128,D3,True,14700,13995,705,0.04795918367346939,0.04795918367346939,4700,10000,14700,700,4000,10000,13995,0,0,705,0,0,0,365,262,3708,332,0.4763271162123386,0.4763271162123386,0.5236728837876614,0.5236728837876614,0.06599496221662468,0.07632241813602016,0.024390243902439025,0.010327455919395465,22089.421273,31692.652366,0.5236728837876614,0.7288389607855184,0.3817403748927959,0.3037580609295086,0.18298488925688264,0.4543312392879321,9328,10000,9328,,,,,,,,,,,,
20260305T120000Z_eced48,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260305T120000Z_eced48,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d0_base.yaml,d0_base.yaml,d0_base,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d0_base.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,79e33bfa39d21122808fd388478a553bdbf72c2a7ac66f4d85063999a2a56e98,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-05T12:00:00Z,2026-03-05T13:41:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D0,False,14700,14354,346,0.023537414965986395,0.023537414965986395,4700,10000,14700,700,4000,10000,14354,0,0,346,0,0,0,72,93,3879,625,0.896700143472023,0.896700143472023,0.10329985652797705,0.10329985652797705,0.023413897280966767,0.02416918429003021,0.0,0.0007552870090634441,17493.176932,24962.447027,0.10329985652797702,0.5399429796235051,0.5805672406814661,0.4697346600331675,0.3556881300144003,0.6905562077761778,9685,10000,9685,,,,,,,,,,,,
20260306T123700Z_25f22a,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260306T123700Z_25f22a,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d0_lowtemp.yaml,d0_lowtemp.yaml,d0_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d0_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,a8aaf60fda50fc388407b5b3c733841e33658725ef52bef3219b5dab67c9cd9a,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-06T12:37:00Z,2026-03-06T14:20:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D0,False,14700,14387,313,0.021292517006802722,0.021292517006802722,4700,10000,14700,700,4000,10000,14387,0,0,313,0,0,0,94,79,3897,604,0.8653295128939829,0.8653295128939829,0.1346704871060172,0.1346704871060172,0.0198692152917505,0.02062374245472837,0.0,0.0007545271629778672,18285.308153,26246.63129,0.13467048710601714,0.5574006359071333,0.5619022150725832,0.4639026402640264,0.35847893114080165,0.6595593453237409,9713,10000,9713,,,,,,,,,,,,
20260307T131400Z_7c569e,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260307T131400Z_7c569e,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_base.yaml,d1_base.yaml,d1_base,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_base.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,04beff36699946d266e8c5ca535daa21b96893e72baa915bc7ce3d180013062b,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-07T13:14:00Z,2026-03-07T14:59:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D1,False,14700,14293,407,0.027687074829931973,0.027687074829931973,4700,10000,14700,700,4000,10000,14293,0,0,407,0,0,0,119,126,3842,577,0.8290229885057471,0.8290229885057471,0.17097701149425287,0.17097701149425287,0.031754032258064516,0.03528225806451613,0.011494252873563218,0.003528225806451613,19995.139184,28690.15166,0.17097701149425293,0.5696114896180942,0.5526274649496313,0.4464210966931771,0.3630179344465059,0.6572355926613069,9629,10000,9629,,,,,,,,,,,,
20260308T135100Z_a50c7c,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260308T135100Z_a50c7c,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_lowtemp.yaml,d1_lowtemp.yaml,d1_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,2cb0b001aafd081bae8b6c7a58be4434bb6c70635ee7d68477968e7ad5c768ed,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-08T13:51:00Z,2026-03-08T15:35:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D1,False,14700,14301,399,0.027142857142857142,0.027142857142857142,4700,10000,14700,700,4000,10000,14301,0,0,399,0,0,0,157,126,3846,534,0.7727930535455861,0.7727930535455861,0.2272069464544139,0.2272069464544139,0.03172205438066465,0.033987915407854986,0.005788712011577424,0.0022658610271903325,18691.919386,27034.790948,0.22720694645441386,0.5977424460368745,0.5364264287196514,0.4329509906152242,0.33367747264092507,0.6388762998141648,9638,10000,9638,,,,,,,,,,,,
20260309T142800Z_ac3b04,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260309T142800Z_ac3b04,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_base.yaml,d2_base.yaml,d2_base,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_base.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,86104cb907578f61f782e41103b03369499fd7c679b7d2e2a3d2b9570ca01d40,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-09T14:28:00Z,2026-03-09T16:15:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D2,True,14700,14274,426,0.028979591836734694,0.028979591836734694,4700,10000,14700,700,4000,10000,14274,0,0,426,0,0,0,215,203,3763,476,0.6888567293777135,0.6888567293777135,0.3111432706222865,0.3111432706222865,0.05118507312153303,0.05597579425113464,0.01447178002894356,0.004790721129601614,21267.148928,30423.838893,0.3111432706222865,0.6299790987503767,0.5129601591972549,0.4145929987347111,0.318974358974359,0.6086436617435897,9617,10000,9617,,,,,,,,,,,,
20260310T150500Z_5609c5,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260310T150500Z_5609c5,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_lowtemp.yaml,d2_lowtemp.yaml,d2_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,5aa0fafafecd48ad52a7b164a56d5f90c386e61e54d086bf61302ce546dcef26,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-10T15:05:00Z,2026-03-10T16:51:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D2,True,14700,14282,418,0.028435374149659864,0.028435374149659864,4700,10000,14700,700,4000,10000,14282,0,0,418,0,0,0,251,192,3777,447,0.6404011461318052,0.6404011461318052,0.35959885386819485,0.35959885386819485,0.04837490551776266,0.05442176870748299,0.0057306590257879654,0.006046863189720333,20768.477416,29643.851183,0.3595988538681948,0.655611974175216,0.5096839525741029,0.40476190476190477,0.31916204559457795,0.6119554742246868,9615,10000,9615,,,,,,,,,,,,
20260311T154200Z_845755,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260311T154200Z_845755,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_postfilter_strict.yaml,d2_postfilter_strict.yaml,d2_postfilter_strict,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_postfilter_strict.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,e2a9a1dc8584cb0f026a8d7f21754dfe86c834bdb30400a9e1ddc504f7e68d5e,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-11T15:42:00Z,2026-03-11T17:31:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D2,True,14700,14270,430,0.029251700680272108,0.029251700680272108,4700,10000,14700,700,4000,10000,14270,0,0,430,0,0,0,211,179,3799,484,0.6964028776978417,0.6964028776978417,0.3035971223021583,0.3035971223021583,0.04499748617395676,0.049773755656108594,0.012949640287769784,0.0047762694821518355,22928.030473,32824.490418,0.3035971223021583,0.6292998180641007,0.49308754944253413,0.3852511125238398,0.3175481754817548,0.5974090225502255,9597,10000,9597,,,,,,,,,,,,
20260312T161900Z_107063,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260312T161900Z_107063,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft.yaml,d3_soft.yaml,d3_soft,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,e8b6791921593a562fd3c15a42e42cebf5f9f49aff99fb71e9d13346f849a7cb,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-12T16:19:00Z,2026-03-12T18:12:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D3,True,14700,14166,534,0.036326530612244896,0.036326530612244896,4700,10000,14700,700,4000,10000,14166,0,0,534,0,0,0,317,249,3723,377,0.5432276657060519,0.5432276657060519,0.45677233429394815,0.45677233429394815,0.06268882175226587,0.07250755287009064,0.025936599423631124,0.009818731117824773,24912.232465,35561.874477,0.45677233429394815,0.6970417562708411,0.4464426824210526,0.36086486486486485,0.2541538461538462,0.527631893948718,9500,10000,9500,,,,,,,,,,,,
20260313T165600Z_360c82,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260313T165600Z_360c82,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft_lowtemp.yaml,d3_soft_lowtemp.yaml,d3_soft_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,e0def2e6d7cb525038ce1b920062295e92bca507ca6c1a452a79a315065cd77d,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-13T16:56:00Z,2026-03-13T18:49:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D3,True,14700,14211,489,0.03326530612244898,0.03326530612244898,4700,10000,14700,700,4000,10000,14211,0,0,489,0,0,0,350,246,3734,350,0.5,0.5,0.5,0.5,0.061809045226130656,0.06809045226130653,0.025714285714285714,0.00628140703517588,24931.072963,35788.195885,0.5,0.7190954773869347,0.4410033573601931,0.34467168998923575,0.26094965206713056,0.5325835036839951,9531,10000,9531,,,,,,,,,,,,
20260314T173300Z_753eb2,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260314T173300Z_753eb2,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict.yaml,d3_strict.yaml,d3_strict,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,21b6f656f776f04f0904e8261ee66256e02250be9bb16879a1455fbdd0f2261c,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-14T17:33:00Z,2026-03-14T19:28:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D3,True,14700,14021,679,0.04619047619047619,0.04619047619047619,4700,10000,14700,700,4000,10000,14021,0,0,679,0,0,0,321,306,3662,376,0.539454806312769,0.539454806312769,0.460545193687231,0.460545193687231,0.07711693548387097,0.08744959677419355,0.02582496413199426,0.01033266129032258,26026.44553,36709.055157,0.460545193687231,0.69171412910168,0.44205821291150066,0.33896421426983775,0.2575663990117356,0.5375533539221742,9356,10000,9356,,,,,,,,,,,,
20260315T181000Z_1d96b5,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260315T181000Z_1d96b5,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtemp.yaml,d3_strict_lowtemp.yaml,d3_strict_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,849d5d4901008f34b87f6c1263ab188ef8e880917fc8c43de3da082cefbc9f30,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-15T18:10:00Z,2026-03-15T20:04:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D3,True,14700,14077,623,0.04238095238095238,0.04238095238095238,4700,10000,14700,700,4000,10000,14077,0,0,623,0,0,0,346,264,3714,348,0.5014409221902018,0.5014409221902018,0.49855907780979825,0.49855907780979825,0.06636500754147813,0.07390648567119155,0.025936599423631124,0.007541478129713424,25061.879511,36121.965102,0.49855907780979825,0.71609703513416,0.4267331688463583,0.34536307961504814,0.22698117111524932,0.5037089702048417,9405,10000,9405,,,,,,,,,,,,
20260316T184700Z_4e0f15,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260316T184700Z_4e0f15,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtok.yaml,d3_strict_lowtok.yaml,d3_strict_lowtok,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtok.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,879451fc64f39a881ac13a87b2e5628a5a84b6b4debb15612845f17f3d834b38,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-16T18:47:00Z,2026-03-16T20:34:00Z,openai_compatible,google/gemma-3-12b,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,128,D3,True,14700,14017,683,0.046462585034013605,0.046462585034013605,4700,10000,14700,700,4000,10000,14017,0,0,683,0,0,0,392,256,3716,304,0.4367816091954023,0.4367816091954023,0.5632183908045977,0.5632183908045977,0.06445115810674723,0.07527693856998993,0.028735632183908046,0.0108257804632427,20669.287235,29810.985512,0.5632183908045977,0.7493836163489251,0.409828290084501,0.32142064372918977,0.22213047068538397,0.4920488612716763,9349,10000,9349,,,,,,,,,,,,
20260317T093500Z_9f330b,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260317T093500Z_9f330b,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d0_base.yaml,d0_base.yaml,d0_base,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d0_base.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,54f3a5adbf1c702c50ed14270e40545a8c9de4d844676de41a672474bdce1ec6,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-17T09:35:00Z,2026-03-17T11:27:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D0,False,14700,14199,501,0.034081632653061224,0.034081632653061224,4700,10000,14700,700,4000,10000,14199,0,0,501,0,0,0,60,121,3854,631,0.9131693198263386,0.9131693198263386,0.08683068017366136,0.08683068017366136,0.030440251572327045,0.030440251572327045,0.004341534008683068,0.0,23143.22776,32961.207398,0.08683068017366136,0.5281952143006672,0.5363701211580825,0.4184427094323697,0.3642052565707134,0.6529445901126408,9533,10000,9533,,,,,,,,,,,,
20260318T101200Z_7dec10,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260318T101200Z_7dec10,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d0_lowtemp.yaml,d0_lowtemp.yaml,d0_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d0_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,fba0eff53b247ad0842ee061b62e7bf24e38bd62df356aa1186a2c01538a2012,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-18T10:12:00Z,2026-03-18T12:01:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D0,False,14700,14268,432,0.029387755102040815,0.029387755102040815,4700,10000,14700,700,4000,10000,14268,0,0,432,0,0,0,71,100,3864,619,0.8971014492753623,0.8971014492753623,0.10289855072463767,0.10289855072463767,0.025227043390514632,0.025731584258324926,0.004347826086956522,0.0005045408678102926,21741.454181,31236.022478,0.10289855072463772,0.5388357536670616,0.5336995444143957,0.42564745196324144,0.3530874430169913,0.6409008329879817,9614,10000,9614,,,,,,,,,,,,
20260319T104900Z_a4d0ad,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260319T104900Z_a4d0ad,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_base.yaml,d1_base.yaml,d1_base,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_base.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,0437b8c0386be00d6a9ce8e01fbfdd347a4c2159759a84e370238d87796731af,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-19T10:49:00Z,2026-03-19T12:41:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D1,False,14700,14262,438,0.02979591836734694,0.02979591836734694,4700,10000,14700,700,4000,10000,14262,0,0,438,0,0,0,126,132,3849,571,0.8192252510760402,0.8192252510760402,0.18077474892395984,0.18077474892395984,0.033157498116051246,0.03340869128359709,0.00860832137733142,0.00025119316754584274,23408.994035,33780.777137,0.18077474892395984,0.5738086254039543,0.5166112606427379,0.41486458114633634,0.32047293092719353,0.6171338564613151,9584,10000,9584,,,,,,,,,,,,
20260320T112600Z_855abf,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260320T112600Z_855abf,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_lowtemp.yaml,d1_lowtemp.yaml,d1_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,53516239a0b875f21a132dd109543aebc6780e3f5437ebd99e136a12e242eeeb,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-20T11:26:00Z,2026-03-20T13:18:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D1,False,14700,14170,530,0.03605442176870748,0.03605442176870748,4700,10000,14700,700,4000,10000,14170,0,0,530,0,0,0,149,139,3836,545,0.7853025936599424,0.7853025936599424,0.21469740634005763,0.21469740634005763,0.0349685534591195,0.0369811320754717,0.001440922190201729,0.002012578616352201,23168.026399,33225.33641,0.21469740634005763,0.5898644264404691,0.5104291956636143,0.41529013130029646,0.29462230592174093,0.6044335191462649,9501,10000,9501,,,,,,,,,,,,
